ID,Name,Service,Cadre,Reference_Value,Qualification,Subject,Division,Source,Category_of_Subject
WB029021,Shri Pahari Kr Ray,Indian Administrative Service,West Bengal,1,LL.B.,Law,Second,Supremo,"Governance, Law and Management"
WB029021,Shri Pahari Kr Ray,Indian Administrative Service,West Bengal,2,P.G.,Economics,Second,Supremo,Social Science and Liberal Arts
WB029022,Shri Rn Chakrabarty,Indian Administrative Service,West Bengal,0,Graduate,N.A.,Ordinary,Supremo,N.A.
WB029100,Shri Balbir Ram,Indian Administrative Service,West Bengal,0,Graduate,Political Sc.,Third,Supremo,Social Science and Liberal Arts
WB034211,Shri Mk Bhowmik,Indian Administrative Service,West Bengal,0,N.A.,N.A.,N.A.,Supremo,N.A.
GJ023308,Shri Dk Ladva,Indian Administrative Service,Gujarat,0,Graduate,Economics,Ordinary,Supremo,Social Science and Liberal Arts
GJ023308,Shri Dk Ladva,Indian Administrative Service,Gujarat,1,Graduate,Philosophy,Ordinary,Supremo,Social Science and Liberal Arts
GJ023308,Shri Dk Ladva,Indian Administrative Service,Gujarat,2,P.G.,Philosophy,Second,Supremo,Social Science and Liberal Arts
KN024500,Dr. S Subramanya,Indian Administrative Service,Karnataka,0,Graduate,Chemistry,First,Supremo,Natural Sciences
KN024500,Dr. S Subramanya,Indian Administrative Service,Karnataka,1,P.G.,Botany,First,Supremo,Natural Sciences
KN024500,Dr. S Subramanya,Indian Administrative Service,Karnataka,2,Post Ph.D.,Plant Pathology,First,Supremo,Natural Sciences
KN024600,Shri T R Raghunandan,Indian Administrative Service,Karnataka,0,Graduate,Law,First,Supremo,"Governance, Law and Management"
KN024600,Shri T R Raghunandan,Indian Administrative Service,Karnataka,1,Graduate,Zoology,First,Supremo,Natural Sciences
KN024600,Shri T R Raghunandan,Indian Administrative Service,Karnataka,2,M.B.L.,Business Law,-,Supremo,"Governance, Law and Management"
KN025000,Dr. H. Basker,Indian Administrative Service,Karnataka,0,Graduate,Zoology,Second,Supremo,Natural Sciences
KN025000,Dr. H. Basker,Indian Administrative Service,Karnataka,1,P.G.,Management,First,Supremo,"Engineering, Technology and Mathematics"
KN025000,Dr. H. Basker,Indian Administrative Service,Karnataka,2,P.G.,Rural Dev,First,Supremo,"Governance, Law and Management"
KN025000,Dr. H. Basker,Indian Administrative Service,Karnataka,3,P.G.,Zoology,Second,Supremo,Natural Sciences
KN025000,Dr. H. Basker,Indian Administrative Service,Karnataka,4,Ph. D.,Health Management,First,Supremo,"Governance, Law and Management"
KN025000,Dr. H. Basker,Indian Administrative Service,Karnataka,5,Post Ph.D.,Health Management,-,Supremo,"Governance, Law and Management"
KN025011,Ms. R S Sujatha,Indian Administrative Service,Karnataka,0,Graduate,Law,Second,Supremo,"Governance, Law and Management"
KN025011,Ms. R S Sujatha,Indian Administrative Service,Karnataka,1,Graduate,Psychology,Second,Supremo,Social Science and Liberal Arts
KN025012,Shri T Thimmegowda,Indian Administrative Service,Karnataka,0,Graduate,Economics,Ordinary,Supremo,Social Science and Liberal Arts
KN025012,Shri T Thimmegowda,Indian Administrative Service,Karnataka,1,P.G.,Economics,Ordinary,Supremo,Social Science and Liberal Arts
KN025013,Shri Arvind G Risbud,Indian Administrative Service,Karnataka,0,Graduate,Mech.engg.,First,Supremo,"Engineering, Technology and Mathematics"
KN025014,Shri Jayakar Jerome,Indian Administrative Service,Karnataka,0,Diploma,Pers.Mgt.,First,Supremo,"Governance, Law and Management"
KN025014,Shri Jayakar Jerome,Indian Administrative Service,Karnataka,1,Graduate,Political Sc.,Second,Supremo,Social Science and Liberal Arts
KN025017,Shri C H Govind Bhat,Indian Administrative Service,Karnataka,0,N.A.,N.A.,N.A.,Supremo,N.A.
MH034700,Shri Bg Veer,Indian Administrative Service,Maharashtra,0,Diploma,Cost Acct,Ordinary,Supremo,Finance
MH034700,Shri Bg Veer,Indian Administrative Service,Maharashtra,1,Graduate,Commerce,Second,Supremo,Finance
MH034700,Shri Bg Veer,Indian Administrative Service,Maharashtra,2,P.G.,Commerce,Second,Supremo,Finance
MH034700,Shri Bg Veer,Indian Administrative Service,Maharashtra,3,P.G.,Social Sciences,Ordinary,Supremo,Social Science and Liberal Arts
MH034800,Shri N Arumugam,Indian Administrative Service,Maharashtra,0,Graduate,Commerce,Third,Supremo,Finance
MH034800,Shri N Arumugam,Indian Administrative Service,Maharashtra,1,LL.B.,Law,First,Supremo,"Governance, Law and Management"
MH034800,Shri N Arumugam,Indian Administrative Service,Maharashtra,2,P.G.,Commerce,Second,Supremo,Finance
MH034801,Shri As Shaikh,Indian Administrative Service,Maharashtra,0,Graduate,Urdu,Ordinary,Supremo,Languages and Fine Arts
MH034802,Shri Am Pawar,Indian Administrative Service,Maharashtra,0,Graduate,N.A.,Ordinary,Supremo,N.A.
MH034803,Shri Ar Mirikar,Indian Administrative Service,Maharashtra,0,Graduate,Economics,Second,Supremo,Social Science and Liberal Arts
MH034803,Shri Ar Mirikar,Indian Administrative Service,Maharashtra,1,P.G.,Political Sc.,Third,Supremo,Social Science and Liberal Arts
MH034804,Shri An Hoge,Indian Administrative Service,Maharashtra,0,Certificate,Social Sciences,Ordinary,Supremo,Social Science and Liberal Arts
MH034804,Shri An Hoge,Indian Administrative Service,Maharashtra,1,Graduate,Geography,Second,Supremo,Social Science and Liberal Arts
MH034805,Dr. Nj Ramteke,Indian Administrative Service,Maharashtra,0,B.D.S.,Constl.law,Second,Supremo,"Governance, Law and Management"
MH034805,Dr. Nj Ramteke,Indian Administrative Service,Maharashtra,1,P.G.,History,Second,Supremo,Social Science and Liberal Arts
MH034806,Shri Dn Vaidya,Indian Administrative Service,Maharashtra,0,Graduate,Law,Ordinary,Supremo,"Governance, Law and Management"
MH034806,Shri Dn Vaidya,Indian Administrative Service,Maharashtra,1,Graduate,Zoology,Ordinary,Supremo,Natural Sciences
MH034807,Shri Ss Yadwadkar,Indian Administrative Service,Maharashtra,0,Graduate,Chemistry,Second,Supremo,Natural Sciences
MH034807,Shri Ss Yadwadkar,Indian Administrative Service,Maharashtra,1,P.G.,Organic Chemistry,Second,Supremo,Natural Sciences
MH034808,Shri Pa Mane,Indian Administrative Service,Maharashtra,0,Graduate,Law,Second,Supremo,"Governance, Law and Management"
MH034808,Shri Pa Mane,Indian Administrative Service,Maharashtra,1,Graduate,Political Sc.,Ordinary,Supremo,Social Science and Liberal Arts
MH034808,Shri Pa Mane,Indian Administrative Service,Maharashtra,2,P.G.,Political Sc.,Second,Supremo,Social Science and Liberal Arts
MH034811,Shri W.G.Gorde,Indian Administrative Service,Maharashtra,0,Graduate,Mech.engg.,Ordinary,Supremo,"Engineering, Technology and Mathematics"
MH034811,Shri W.G.Gorde,Indian Administrative Service,Maharashtra,1,Graduate,Physics,Ordinary,Supremo,Natural Sciences
MH034812,Shri P M Bayas,Indian Administrative Service,Maharashtra,0,Graduate,Economics,Ordinary,Supremo,Social Science and Liberal Arts
MH034812,Shri P M Bayas,Indian Administrative Service,Maharashtra,1,LL.B.,Law,Ordinary,Supremo,"Governance, Law and Management"
MP035100,Dr. Vijay S Patidar,Indian Administrative Service,Madhya Pradesh,0,Graduate,Chemistry,First,Supremo,Natural Sciences
MP035100,Dr. Vijay S Patidar,Indian Administrative Service,Madhya Pradesh,1,Graduate,Law,First,Supremo,"Governance, Law and Management"
MP035100,Dr. Vijay S Patidar,Indian Administrative Service,Madhya Pradesh,2,Post Ph.D.,Intnl.law,First,Supremo,"Governance, Law and Management"
MP035200,Shri Sunil Tandon,Indian Administrative Service,Madhya Pradesh,0,Graduate,Chemistry,First,Supremo,Natural Sciences
MP035200,Shri Sunil Tandon,Indian Administrative Service,Madhya Pradesh,1,P.G.,Political Sc.,First,Supremo,Social Science and Liberal Arts
MP035500,Shri Sunjoy Joshi,Indian Administrative Service,Madhya Pradesh,0,N.A.,N.A.,N.A.,Supremo,N.A.
MP035501,Shri Rs Tholia,Indian Administrative Service,Madhya Pradesh,0,Graduate,Economics,Second,Supremo,Social Science and Liberal Arts
MP035600,Shri Jaiprakash Rai,Indian Administrative Service,Madhya Pradesh,0,Graduate,Physics,First,Supremo,Natural Sciences
MP035600,Shri Jaiprakash Rai,Indian Administrative Service,Madhya Pradesh,1,P.G.,Marketing,First,Supremo,"Governance, Law and Management"
MP035700,Shri S Mahalik,Indian Administrative Service,Madhya Pradesh,0,Graduate,Civil Engg,First,Supremo,"Engineering, Technology and Mathematics"
MP035803,Shri Vijay Pal Singh,Indian Administrative Service,Madhya Pradesh,0,Graduate,Economics,Third,Supremo,Social Science and Liberal Arts
MP035803,Shri Vijay Pal Singh,Indian Administrative Service,Madhya Pradesh,1,P.G.,Geography,Second,Supremo,Social Science and Liberal Arts
MP035804,Shri Sk Hawaldar,Indian Administrative Service,Madhya Pradesh,0,P.G.,Hindi,Second,Supremo,Languages and Fine Arts
MP035805,Shri Sk Dubey,Indian Administrative Service,Madhya Pradesh,0,Graduate,Economics,Second,Supremo,Social Science and Liberal Arts
MP035805,Shri Sk Dubey,Indian Administrative Service,Madhya Pradesh,1,P.G.,Economics,Second,Supremo,Social Science and Liberal Arts
MP035806,Shri Vc Rawat,Indian Administrative Service,Madhya Pradesh,0,Graduate,Physics,Ordinary,Supremo,Natural Sciences
MP035806,Shri Vc Rawat,Indian Administrative Service,Madhya Pradesh,1,P.G.,Physics,Ordinary,Supremo,Natural Sciences
MP035807,Shri Sc Pandey,Indian Administrative Service,Madhya Pradesh,0,Graduate,Commerce,Third,Supremo,Finance
MP035807,Shri Sc Pandey,Indian Administrative Service,Madhya Pradesh,1,Graduate,Law,First,Supremo,"Governance, Law and Management"
MP035809,Shri Dp Dubey,Indian Administrative Service,Madhya Pradesh,0,Graduate,Hindi,Second,Supremo,Languages and Fine Arts
MP035809,Shri Dp Dubey,Indian Administrative Service,Madhya Pradesh,1,Graduate,Law,Second,Supremo,"Governance, Law and Management"
MP035809,Shri Dp Dubey,Indian Administrative Service,Madhya Pradesh,2,P.G.,English,Second,Supremo,Languages and Fine Arts
MP035810,Shri Jr Thakur,Indian Administrative Service,Madhya Pradesh,0,Graduate,Economics,Third,Supremo,Social Science and Liberal Arts
MP035810,Shri Jr Thakur,Indian Administrative Service,Madhya Pradesh,1,Graduate,Law,First,Supremo,"Governance, Law and Management"
MP035810,Shri Jr Thakur,Indian Administrative Service,Madhya Pradesh,2,P.G.,Economics,Third,Supremo,Social Science and Liberal Arts
MP035811,Shri Mithan Singh,Indian Administrative Service,Madhya Pradesh,0,Graduate,English Lit,Second,Supremo,Languages and Fine Arts
MP035812,Shri J N Sharma,Indian Administrative Service,Madhya Pradesh,0,Graduate,English Lit,First,Supremo,Languages and Fine Arts
MP035812,Shri J N Sharma,Indian Administrative Service,Madhya Pradesh,1,P.G.,English,Second,Supremo,Languages and Fine Arts
MP035813,Shri Dharamvir Singh,Indian Administrative Service,Madhya Pradesh,0,Graduate,Economics,Second,Supremo,Social Science and Liberal Arts
MP035814,Shri Cp Bhargava,Indian Administrative Service,Madhya Pradesh,0,Graduate,Commerce,Second,Supremo,Finance
MP035814,Shri Cp Bhargava,Indian Administrative Service,Madhya Pradesh,1,P.G.,Commerce,First,Supremo,Finance
MP035815,Shri Sc Shrivastava,Indian Administrative Service,Madhya Pradesh,0,Graduate,English,First,Supremo,Languages and Fine Arts
MP035815,Shri Sc Shrivastava,Indian Administrative Service,Madhya Pradesh,1,Graduate,Law,First,Supremo,"Governance, Law and Management"
MP035816,Shri Rk Goel,Indian Administrative Service,Madhya Pradesh,0,Graduate,Geography,Second,Supremo,Social Science and Liberal Arts
MP035816,Shri Rk Goel,Indian Administrative Service,Madhya Pradesh,1,P.G.,Geography,Second,Supremo,Social Science and Liberal Arts
MP035818,Shri Av Baria,Indian Administrative Service,Madhya Pradesh,0,Graduate,Political Sc.,Third,Supremo,Social Science and Liberal Arts
MP035818,Shri Av Baria,Indian Administrative Service,Madhya Pradesh,1,P.G.,Political Sc.,Second,Supremo,Social Science and Liberal Arts
MP035820,Shri Jagdish Pd Vyas,Indian Administrative Service,Madhya Pradesh,0,Graduate,Mathematics,First,Supremo,"Engineering, Technology and Mathematics"
MP035820,Shri Jagdish Pd Vyas,Indian Administrative Service,Madhya Pradesh,1,Graduate,Physics,First,Supremo,Natural Sciences
MP035821,Shri R P Srivastava,Indian Administrative Service,Madhya Pradesh,0,Graduate,Chemistry,Third,Supremo,Natural Sciences
MP035821,Shri R P Srivastava,Indian Administrative Service,Madhya Pradesh,1,P.G.,Sociology,Second,Supremo,Social Science and Liberal Arts
MP035822,Shri Suresh Ch Jain,Indian Administrative Service,Madhya Pradesh,0,Graduate,Commerce,First,Supremo,Finance
MP035822,Shri Suresh Ch Jain,Indian Administrative Service,Madhya Pradesh,1,Graduate,Law,First,Supremo,"Governance, Law and Management"
MP035822,Shri Suresh Ch Jain,Indian Administrative Service,Madhya Pradesh,2,P.G.,Commerce,First,Supremo,Finance
MP035823,Shri Pl Sharma,Indian Administrative Service,Madhya Pradesh,0,Graduate,English,Third,Supremo,Languages and Fine Arts
MP035824,Shri Rk Mishra,Indian Administrative Service,Madhya Pradesh,0,Graduate,Political Sc.,Second,Supremo,Social Science and Liberal Arts
MP035824,Shri Rk Mishra,Indian Administrative Service,Madhya Pradesh,1,P.G.,English,Third,Supremo,Languages and Fine Arts
MP035824,Shri Rk Mishra,Indian Administrative Service,Madhya Pradesh,2,P.G.,Political Sc.,Second,Supremo,Social Science and Liberal Arts
MP035825,Shri M A Khan,Indian Administrative Service,Madhya Pradesh,0,Graduate,Mech.engg.,First,Supremo,"Engineering, Technology and Mathematics"
MT009500,Shri Debashish Sircar,Indian Administrative Service,Manipur-Tripura,0,Diploma,French,First,Supremo,Languages and Fine Arts
MT009500,Shri Debashish Sircar,Indian Administrative Service,Manipur-Tripura,1,Graduate,Economics,First,Supremo,Social Science and Liberal Arts
MT009500,Shri Debashish Sircar,Indian Administrative Service,Manipur-Tripura,2,M.B.A.,Business Admn.,Ordinary,Supremo,"Governance, Law and Management"
MT009500,Shri Debashish Sircar,Indian Administrative Service,Manipur-Tripura,3,P.G.,Economics,Second,Supremo,Social Science and Liberal Arts
MT009600,Shri Liangsi Paul Gonmei,Indian Administrative Service,Manipur-Tripura,0,Graduate,Political Sc.,First,Supremo,Social Science and Liberal Arts
MT009600,Shri Liangsi Paul Gonmei,Indian Administrative Service,Manipur-Tripura,1,P.G.,Political Sc.,Second,Supremo,Social Science and Liberal Arts
MT009601,Shri Ml Roy,Indian Administrative Service,Manipur-Tripura,0,Graduate,Commerce,Second,Supremo,Finance
MT009601,Shri Ml Roy,Indian Administrative Service,Manipur-Tripura,1,P.G.,Commerce,Third,Supremo,Finance
MT009603,Shri Kk Nayyar,Indian Administrative Service,Manipur-Tripura,0,Graduate,Political Sc.,Ordinary,Supremo,Social Science and Liberal Arts
MT009603,Shri Kk Nayyar,Indian Administrative Service,Manipur-Tripura,1,P.G.,English,Ordinary,Supremo,Languages and Fine Arts
MT009604,Shri T Ngaihte,Indian Administrative Service,Manipur-Tripura,0,Graduate,English,Ordinary,Supremo,Languages and Fine Arts
MT009605,Shri Sk Singh,Indian Administrative Service,Manipur-Tripura,0,Graduate,Statistics,Second,Supremo,"Engineering, Technology and Mathematics"
MT009605,Shri Sk Singh,Indian Administrative Service,Manipur-Tripura,1,P.G.,Statistics,First,Supremo,"Engineering, Technology and Mathematics"
NL003603,Shri Imtikumzuk Ao,Indian Administrative Service,Nagaland,0,Graduate,Economics,Ordinary,Supremo,Social Science and Liberal Arts
NL003603,Shri Imtikumzuk Ao,Indian Administrative Service,Nagaland,1,P.G.,Economics,Ordinary,Supremo,Social Science and Liberal Arts
NL003604,Shri J Viswedel,Indian Administrative Service,Nagaland,0,Graduate,English,Ordinary,Supremo,Languages and Fine Arts
OR020600,Shri Santosh Kumar Mishra,Indian Administrative Service,Odisha,0,B.A. Honours,Economics,Second,Supremo,Social Science and Liberal Arts
OR020600,Shri Santosh Kumar Mishra,Indian Administrative Service,Odisha,1,Diploma,Management,First,Supremo,"Engineering, Technology and Mathematics"
OR020600,Shri Santosh Kumar Mishra,Indian Administrative Service,Odisha,2,Diploma,Marketing,First,Supremo,"Governance, Law and Management"
OR020600,Shri Santosh Kumar Mishra,Indian Administrative Service,Odisha,3,P.G.,Economics,Second,Supremo,Social Science and Liberal Arts
OR020700,Shri Jagada Nanda Panda,Indian Administrative Service,Odisha,0,Certificate,Hindi,Ordinary,Supremo,Languages and Fine Arts
OR020700,Shri Jagada Nanda Panda,Indian Administrative Service,Odisha,1,Graduate,Political Sc.,First,Supremo,Social Science and Liberal Arts
OR020700,Shri Jagada Nanda Panda,Indian Administrative Service,Odisha,2,M.Phil.,Intnl Relations,First,Supremo,"Governance, Law and Management"
OR020700,Shri Jagada Nanda Panda,Indian Administrative Service,Odisha,3,P.G.,Political Sc.,First,Supremo,Social Science and Liberal Arts
OR021200,Ms. G Suvarna Rani,Indian Administrative Service,Odisha,0,Diploma,German,Ordinary,Supremo,Languages and Fine Arts
OR021200,Ms. G Suvarna Rani,Indian Administrative Service,Odisha,1,Graduate,Chemistry,First,Supremo,Natural Sciences
OR021200,Ms. G Suvarna Rani,Indian Administrative Service,Odisha,2,P.G.,Bio Chemistry,First,Supremo,Natural Sciences
OR021200,Ms. G Suvarna Rani,Indian Administrative Service,Odisha,3,P.G.,Science,Ordinary,Supremo,Natural Sciences
OR021201,Shri Hp Mohapatra,Indian Administrative Service,Odisha,0,Graduate,Commerce,Ordinary,Supremo,Finance
OR021201,Shri Hp Mohapatra,Indian Administrative Service,Odisha,1,Graduate,Law,Ordinary,Supremo,"Governance, Law and Management"
OR021202,Shri An Das,Indian Administrative Service,Odisha,0,P.G.,Economics,Ordinary,Supremo,Social Science and Liberal Arts
OR021203,Shri Rn Mishra,Indian Administrative Service,Odisha,0,Graduate,Commerce,Ordinary,Supremo,Finance
OR021204,Shri Narotam Sahoo,Indian Administrative Service,Odisha,0,P.G.,N.A.,Ordinary,Supremo,N.A.
OR021205,Shri Bk Rout,Indian Administrative Service,Odisha,0,P.G.,N.A.,Ordinary,Supremo,N.A.
OR021206,Shri B Mahapatra,Indian Administrative Service,Odisha,0,P.G.,Economics,Ordinary,Supremo,Social Science and Liberal Arts
OR021207,Shri Susil Kumar Das,Indian Administrative Service,Odisha,0,P.G.,Physics,Ordinary,Supremo,Natural Sciences
OR021208,Shri Ak Das,Indian Administrative Service,Odisha,0,P.G.,N.A.,Ordinary,Supremo,N.A.
OR021209,Shri Surasen Jena,Indian Administrative Service,Odisha,0,P.G.,Political Sc.,Ordinary,Supremo,Social Science and Liberal Arts
OR021210,Shri Balram Rout,Indian Administrative Service,Odisha,0,Graduate,N.A.,Ordinary,Supremo,N.A.
OR021211,Shri Pc Mitra,Indian Administrative Service,Odisha,0,Graduate,History,Ordinary,Supremo,Social Science and Liberal Arts
OR021211,Shri Pc Mitra,Indian Administrative Service,Odisha,1,P.G.,History,Ordinary,Supremo,Social Science and Liberal Arts
OR021212,Shri Rc Misra,Indian Administrative Service,Odisha,0,Graduate,English,Ordinary,Supremo,Languages and Fine Arts
OR021212,Shri Rc Misra,Indian Administrative Service,Odisha,1,P.G.,English,Ordinary,Supremo,Languages and Fine Arts
OR021213,Shri Nk Baliar Singh,Indian Administrative Service,Odisha,0,Graduate,Economics,Ordinary,Supremo,Social Science and Liberal Arts
